30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180
1750 1769 1819 1857 1870 1920 1970 2050 2100 2150 2200 2250 2300 2400 2450 2460 2465 2470 2475 2480 2481 2482 2483 2484 2485 2486 2487 2488 2489 2490 2491 2495 2500 2505 2510 2520 2530 2550 2600 2650 2700 2750 2830 2870 2915 2965 2981 2988 2994 3000 3004 3008 3012 3016 3020 3024 3026 3028 3030 3032 3033 3034 3035 3036 3037 3038 3039 3040 3041 3042 3043 3044 3045 3046 3048 3052 3056 3060 3066 3072 3078 3100 3150 3200 3250 3300 3310 3320 3330 3340 3350 3355 3360 3365 3366 3367 3368 3369 3370 3371 3372 3373 3374 3375 3376 3377 3380 3385 3390 3400 3410 3430 3440 3470 3500 3530 3560 3600 3630 3660 3700 3730 3760 3800 3820 3840 3850 3860 3870 3875 3880 3881 3882 3883 3884 3885 3886 3887 3888 3889 3900 3905 3910 3920 3940 3970 4040 4100 4130 4160 4190 4220 4250 4280 4310 4340 4370 4400 4430 4470 4500 4530 4560 4590 4620 4650 4680 4700 4730 4760 4790 4820 4850 4880 4910 4940 4950 4960 4970 4980 4985 4988 4990 4992 4993 4994 4995 4996 4997 4998 4999 5000 5001 5003 5004 5005 5007 5010 5015 5020 5030 5040 5050 5060 5070 5080 5090 5100 5110 5120 5125 5130 5135 5140 5145 5150 5155 5160 5161 5162 5163 5165 5170 5175 5180 5185 5190 5200 5240 5280 5320 5360 5370 5380 5390 5391 5392 5393 5394 5395 5396 5397 5398 5399 5400 5405 5410 5420 5425 5430 5435 5440 5445 5450 5455 5460 5465 5470 5475 5480 5481 5482 5483 5484 5485 5486 5487 5488 5489 5490 5495 5500 5505 5510 5520 5530 5540 5560 5570 5580 5590 5600 5610 5650 5700 5750 5800 5850 5880 5900 5910 5920 5930 5940 5945 5947 5950 5951 5952 5953 5954 5955 5956 5957 5958 5959 5960 5965 5970 5980 5990 6000 6030 6040 6050 6100 6150 6200 6250 6300 6330 6350 6370 6390 6410 6430 6440 6450 6470 6490 6500 6510 6520 6530 6540 6550 6570 6580 6585 6590 6595 6600 6610 6630 6650 6670 6690 6710 6730 6750 6780 6800 6830 6860 6890																														
0.8873	0.9346	1.074	1.227	1.3252	1.3366	1.2638	1.1296	0.9635	0.793	0.6386	0.5129	0.422	0.3664	0.3435	0.3484	0.3756	0.4195	0.4749	0.5372	0.6025	0.6678	0.7305	0.7889	0.8414	0.8871	0.9253	0.9554	0.9772	0.9903	0.9947
0.8868	0.9463	1.0934	1.2448	1.3326	1.3287	1.2401	1.0931	0.9192	0.7463	0.5946	0.476	0.3953	0.3519	0.3422	0.3607	0.4012	0.4577	0.5248	0.5977	0.6725	0.7461	0.8161	0.8806	0.9384	0.9885	1.0301	1.0628	1.0864	1.1006	1.1053
0.8883	0.9599	1.1129	1.2599	1.3348	1.3144	1.2102	1.0517	0.8722	0.6997	0.5537	0.4448	0.3765	0.3472	0.3522	0.3852	0.4395	0.5089	0.5876	0.6709	0.7549	0.8364	0.9132	0.9835	1.046	1.1	1.1447	1.1797	1.2049	1.2201	1.2251
0.8919	0.975	1.1314	1.2711	1.3312	1.2937	1.1748	1.007	0.8247	0.6557	0.5181	0.4214	0.3675	0.3536	0.374	0.4218	0.4899	0.5718	0.6615	0.7544	0.8467	0.9353	1.018	1.0932	1.1598	1.217	1.2642	1.3011	1.3276	1.3436	1.3489
0.8976	0.9909	1.148	1.2778	1.3217	1.2673	1.1355	0.9612	0.7792	0.6166	0.4901	0.4074	0.3692	0.3713	0.4072	0.4694	0.5505	0.6437	0.7433	0.8445	0.9437	1.038	1.1255	1.2045	1.2741	1.3337	1.3827	1.421	1.4484	1.4649	1.4704
0.9049	1.0066	1.1618	1.2796	1.3067	1.2367	1.0944	0.9166	0.738	0.5845	0.4711	0.4037	0.3816	0.3995	0.4501	0.5255	0.618	0.7209	0.8286	0.9364	1.0409	1.1394	1.2301	1.3116	1.3831	1.444	1.4941	1.5331	1.5609	1.5777	1.5833
0.9136	1.0216	1.1722	1.2766	1.2872	1.2034	1.0535	0.8753	0.703	0.5606	0.4615	0.41	0.4036	0.4362	0.5001	0.5868	0.6888	0.7994	0.9131	1.0255	1.1334	1.2344	1.3268	1.4094	1.4816	1.5429	1.5932	1.6322	1.6601	1.6769	1.6824
0.923	1.0351	1.1791	1.2693	1.2646	1.1694	1.0148	0.839	0.6751	0.5453	0.4611	0.4249	0.4332	0.479	0.5541	0.6501	0.7594	0.8754	0.993	1.108	1.2174	1.3192	1.4118	1.4942	1.566	1.6268	1.6765	1.715	1.7425	1.759	1.7645
0.9327	1.0467	1.1825	1.2588	1.2403	1.1363	0.9797	0.8087	0.6548	0.5382	0.4685	0.4467	0.468	0.5251	0.6093	0.7122	0.8265	0.9457	1.0651	1.1809	1.2902	1.3913	1.4827	1.5639	1.6343	1.6938	1.7423	1.7799	1.8067	1.8227	1.828
0.9422	1.0563	1.183	1.2459	1.2156	1.1052	0.9491	0.7846	0.6416	0.5382	0.4823	0.4733	0.5059	0.5721	0.6631	0.7708	0.8879	1.0085	1.128	1.2428	1.3507	1.4498	1.5391	1.6181	1.6864	1.744	1.7909	1.8271	1.8529	1.8683	1.8735
0.9733	1.0762	1.1663	1.1874	1.1287	1.0121	0.8723	0.7411	0.6407	0.5823	0.5681	0.5943	0.6536	0.7377	0.8384	0.9487	1.0626	1.1755	1.2842	1.3863	1.4803	1.5654	1.641	1.7072	1.7638	1.8112	1.8495	1.879	1.8999	1.9123	1.9165
0.995	1.0771	1.1337	1.1281	1.0613	0.9573	0.8457	0.7511	0.6884	0.6632	0.6745	0.7169	0.7834	0.8664	0.9593	1.0565	1.1538	1.2478	1.3364	1.4183	1.4926	1.559	1.6175	1.6681	1.7112	1.7469	1.7757	1.7977	1.8133	1.8226	1.8257
1.0049	1.0698	1.1065	1.0901	1.0265	0.9379	0.8493	0.7793	0.7385	0.7296	0.7504	0.7955	0.8585	0.9331	1.0139	1.0965	1.1777	1.2551	1.3273	1.3933	1.4527	1.5055	1.5516	1.5914	1.625	1.6529	1.6752	1.6923	1.7043	1.7115	1.7139
1.0094	1.0618	1.0866	1.0662	1.0083	0.9329	0.8607	0.8068	0.7787	0.7779	0.8016	0.8449	0.9021	0.968	1.0379	1.1086	1.1773	1.2423	1.3025	1.3573	1.4064	1.4498	1.4876	1.5201	1.5476	1.5703	1.5884	1.6023	1.6121	1.6179	1.6198
